key;L;M;S
6559.28125;-1.879823505;21.84303819;0.132320427
6589.71875;-1.874670324;21.8958685;0.132286382
6620.15625;-1.869760299;21.94836168;0.1322596
6650.59375;-1.865113245;22.00050569;0.132240418
6681.03125;-1.860734944;22.05229242;0.13222933
6711.46875;-1.85663384;22.10371305;0.132226801
6741.90625;-1.852827186;22.15475603;0.132233201
6772.34375;-1.849323204;22.20541249;0.132248993
6802.78125;-1.846131607;22.255673;0.132274625
6833.21875;-1.843261294;22.30552831;0.132310549
6863.65625;-1.840720248;22.3549693;0.132357221
6894.09375;-1.83851544;22.40398706;0.132415103
6924.53125;-1.83665586;22.45257182;0.132484631
6954.96875;-1.835138046;22.50071778;0.132566359
6985.40625;-1.833972004;22.54841437;0.132660699
7015.84375;-1.833157751;22.59565422;0.132768153
7046.28125;-1.83269562;22.64242956;0.132889211
7076.71875;-1.832584342;22.68873292;0.133024368
7107.15625;-1.832820974;22.73455713;0.133174129
7137.59375;-1.833400825;22.7798953;0.133338999
7168.03125;-1.834317405;22.82474087;0.133519496
7198.46875;-1.83555752;22.86908912;0.133716192
7228.90625;-1.837119466;22.91293151;0.133929525
7259.34375;-1.838987063;22.95626373;0.134160073
7289.78125;-1.841146139;22.99908062;0.134408381
7305.0;-1.84233016;23.02029424;0.134539365
7320.21875;-1.843580575;23.04137734;0.134675001
