key;L;M;S
5311.34375;2.016781776;167.4641466;0.047506783
5341.78125;2.060109658;167.9570814;0.047241456
5372.21875;2.098765817;168.4313175;0.04697265
5402.65625;2.132642948;168.8866644;0.046701759
5433.09375;2.16167779;169.3230548;0.046430122
5463.53125;2.185849904;169.7405351;0.046159004
5493.96875;2.205180153;170.139255;0.045889585
5524.40625;2.219728869;170.5194567;0.045622955
5554.84375;2.2295937;170.881464;0.045360101
5585.28125;2.234907144;171.2256717;0.045101913
5615.71875;2.235833767;171.5525345;0.044849174
5646.15625;2.232567138;171.8625576;0.044602566
5676.59375;2.2253265;172.1562865;0.044362674
5707.03125;2.214353232;172.4342983;0.044129985
5737.46875;2.199905902;172.6971935;0.043904897
5767.90625;2.182262864;172.9455898;0.043687723
5798.34375;2.161704969;173.180112;0.043478698
5828.78125;2.138524662;173.4013896;0.043277987
5859.21875;2.113023423;173.6100518;0.043085685
5889.65625;2.085490286;173.8067179;0.042901835
5920.09375;2.0562195;173.9919998;0.042726424
5950.53125;2.025496648;174.1664951;0.042559396
5980.96875;1.993598182;174.3307855;0.042400652
6011.40625;1.960789092;174.4854344;0.042250063
6041.84375;1.927320937;174.6309856;0.042107465
6072.28125;1.89343024;174.7679617;0.041972676
6102.71875;1.859337259;174.8968634;0.041845488
6133.15625;1.825245107;175.0181691;0.041725679
6163.59375;1.791339209;175.1323345;0.041613015
6194.03125;1.757787065;175.2397926;0.041507249
6224.46875;1.724738292;175.340954;0.041408129
6254.90625;1.692324905;175.4362071;0.041315398
6285.34375;1.660661815;175.5259191;0.041228796
6315.78125;1.629847495;175.6104358;0.04114806
6346.21875;1.599964788;175.690083;0.041072931
6376.65625;1.571081817;175.7651671;0.04100315
6407.09375;1.543252982;175.8359757;0.040938463
6437.53125;1.516519998;175.9027788;0.040878617
6467.96875;1.490912963;175.9658293;0.040823368
6498.40625;1.466451429;176.0253641;0.040772475
6528.84375;1.44314546;176.081605;0.040725706
6559.28125;1.420996665;176.1347593;0.040682834
6589.71875;1.399999187;176.1850208;0.04064364
6620.15625;1.380140651;176.2325707;0.040607913
6650.59375;1.361403047;176.2775781;0.040575448
6681.03125;1.343763564;176.3202008;0.040546051
6711.46875;1.327195355;176.3605864;0.040519532
6741.90625;1.311668242;176.3988725;0.040495713
6772.34375;1.297149359;176.4351874;0.040474421
6802.78125;1.283603728;176.469651;0.040455493
6833.21875;1.270994782;176.5023751;0.040438773
6863.65625;1.25928483;176.533464;0.040424111
6894.09375;1.248435461;176.5630153;0.040411366
6924.53125;1.23840791;176.5911197;0.040400405
6954.96875;1.229163362;176.6178621;0.040391101
6985.40625;1.220663228;176.6433219;0.040383334
7015.84375;1.212869374;176.6675729;0.04037699
7046.28125;1.20574431;176.6906844;0.040371962
7076.71875;1.199251356;176.712721;0.040368149
7107.15625;1.19335477;176.733743;0.040365456
7137.59375;1.188019859;176.753807;0.040363795
7168.03125;1.183213059;176.7729657;0.04036308
7198.46875;1.178901998;176.7912687;0.040363233
7228.90625;1.175055543;176.8087622;0.040364179
7259.34375;1.171643828;176.8254895;0.04036585
7289.78125;1.16863827;176.8414914;0.04036818
7305.0;1.167279219;176.8492322;0.040369574
